# date|top|surface|term|reading|partOfSpeech|level|meaningZh|meaningJa|collocations(;)|exampleJa|exampleZh|nuanceZh|nuanceJa
2026-08-31|1|固執|固執する|こしつする|動詞・サ変|N1|执着于某个想法或方式，不愿改变。|ある考えや方法に強くこだわり、変えようとしない。|考えに固執する;方法に固執する;一案に固執する|一つの方法に固執せず、失敗した理由を調べます。|不固守一种方法，而调查失败原因。|多带不够灵活的意味，与积极坚持不完全相同。|柔軟さを欠く含みがあり、前向きな粘り強さとは区別される。
2026-08-31|1|受け止める|受け止める|うけとめる|動詞・一段|N2|理解并认真对待外部的信息、意见或事态。|外からの情報や意見を理解し、きちんと向き合う。|意見を受け止める;結果を受け止める;重く受け止める|想定外の結果も受け止め、設計を見直します。|也认真面对预期之外的结果，重新审视设计。|并非必须赞同，而是先正视其存在和意义。|必ず賛成するのではなく、存在や意味を正面から理解すること。
2026-08-31|1|強固|強固な|きょうこな|な形容詞|N1|牢固、不容易被破坏或动摇的。|しっかりしていて、壊れたり揺らいだりしにくい。|強固な防御;強固な基盤;強固な関係|強固な防御を目指しても、失敗時の復旧手順は必要です。|即使追求牢固防御，也需要失败时的恢复流程。|程度评价，不意味着绝对无法突破。|強さを評価する語だが、絶対に破れないという保証ではない。
2026-08-31|3|緻密|緻密な|ちみつな|な形容詞|N1|细节考虑周密、安排精细的。|細かな点まで注意が行き届き、精密に整っている。|緻密な計画;緻密に分析する;緻密な設計|緻密な計画を立てつつ、現場の変化に応じて修正します。|制定周密计划的同时，根据现场变化进行调整。|比单纯“细”更强调细节之间的严谨与精度。|細かさだけでなく、細部の正確さや行き届き方を強調する。
2026-08-31|3|錯綜|錯綜する|さくそうする|動詞・サ変|N1|多种信息、意见或关系交织在一起而难以理清。|情報や意見などが入り交じり、整理しにくくなる。|情報が錯綜する;議論が錯綜する;関係が錯綜する|情報が錯綜したときは、確認済みの事実を先に分けます。|信息混杂时，先区分已经确认的事实。|不仅是数量多，而是交织混乱、难以辨别。|単に量が多いのではなく、入り組んで見分けにくい状態を表す。
2026-08-31|4|心当たり|心当たり|こころあたり|名詞|N2|根据记忆或经历想到的线索、可能原因。|記憶や経験から、それではないかと思い当たること。|心当たりがある;原因に心当たりがない;心当たりを尋ねる|原因に心当たりがなくても、直前の変更から順に調べます。|即使对原因没有头绪，也从最近的变更开始依次调查。|只是可疑线索，并非已经确定的原因。|可能性のある手掛かりであり、原因が確定したこととは異なる。
2026-09-01|1|見合う|見合う|みあう|動詞・五段|N1|与某项投入、条件或程度相称。|ある量や条件に対して、釣り合いが取れる。|費用に見合う;労力に見合う;目的に見合う|費用に見合う成果が得られるか、業務単位で評価します。|按业务单位评价能否取得与费用相称的成果。|通常用「～に見合う」，比较的是对应关系而非绝对大小。|「に」で比較対象を示し、絶対的な大小ではなく釣り合いを見る。
2026-09-01|1|費やす|費やす|ついやす|動詞・五段|N1|把时间、金钱或精力投入某项活动。|時間・金銭・労力などをあることに使う。|時間を費やす;労力を費やす;調査に費やす|修正に費やした時間も、導入効果の計算に含めます。|把花在修正上的时间也计入导入效果的计算。|比「使う」更突出投入了相当资源，不一定表示浪费。|投入した資源を意識させるが、必ずしも無駄遣いを意味しない。
2026-09-01|2|明文|明文|めいぶん|名詞|N1|明确写成文字的条文或规定。|文章としてはっきり書かれた規定や条項。|明文の規定;明文で示す;明文がない|明文の規定がない場合は、推測だけで違反と判断しません。|没有明文规定时，不只凭推测判定违规。|关注是否明确写出，不能把口头习惯当作明文。|はっきり文書化されていることを示し、口頭の慣習とは異なる。
2026-09-01|3|乱立|乱立する|らんりつする|動詞・サ変|N1|类似的组织、工具或制度过多而缺少统一。|同種のものが多く並び立ち、まとまりを欠く。|ツールが乱立する;仕組みの乱立;乱立を防ぐ|部門ごとにツールが乱立しないよう、共有できる部分を整理します。|为避免各部门工具重复林立，整理可共享的部分。|通常有缺乏协调的负面意味，不只是选项多。|数が多いだけでなく、調整や統一が不足しているという含みがある。
2026-09-01|4|恒久|恒久的な|こうきゅうてきな|な形容詞|N1|并非临时，而是打算长期持续的。|一時的ではなく、長く続くことを想定した。|恒久的な対策;恒久的に利用する;恒久措置|一時的な割引と恒久的な料金条件を分けて比較します。|区分临时折扣和长期价格条件进行比较。|“长期持续”不等于现实中绝对不会变更。|長く続く性質を表すが、将来いかなる変更もないと保証する語ではない。
2026-09-01|4|概ね|概ね|おおむね|副詞|N2|总体上、大体上，允许少量例外或偏差。|全体としては、おおよそ。|概ね一致する;概ね完了する;概ね満たす|結果は概ね一致しましたが、例外の条件は別に記録します。|结果大体一致，但另外记录例外条件。|不能替代精确比例，关键场合应说明例外。|正確な割合を表す語ではないため、重要な場面では例外も示す。
2026-09-02|2|入り込む|入り込む|はいりこむ|動詞・五段|N2|进入内部，或混入本来不应出现的位置。|内部へ深く入る。また、意図しないものが中に入る。|問題が入り込む;内部に入り込む;誤りが入り込む|初期の誤りが後工程に入り込まないよう、早く確認します。|尽早确认，避免初期错误进入后续流程。|比「入る」更强调深入内部，语境可为中性或负面。|「入る」より内部への入り方を強く示し、必ずしも悪い意味に限らない。
2026-09-02|3|保持|保持する|ほじする|動詞・サ変|N1|保留某种状态、信息或性质，使其继续存在。|状態・情報・性質などを保ち続ける。|状態を保持する;情報を保持する;品質を保持する|必要な情報を保持したまま、不要な部分だけを削除します。|保留必要信息，只删除不需要的部分。|侧重持续保留，不等于永远保存或保存到某个介质。|保ち続けることに重点があり、保存期間や媒体までは示さない。
2026-09-02|3|計上|計上する|けいじょうする|動詞・サ変|N1|把金额或数量列入统计、账目或计算。|金額や数量を、集計や計算の項目に入れる。|費用を計上する;利用量を計上する;別項目に計上する|再試行で発生した費用も、総費用に計上します。|把重试产生的费用也计入总费用。|与已经付款不同，重点是“列入账或统计”。|支払いそのものではなく、帳簿や集計に含めることを表す。
2026-09-02|5|定める|定める|さだめる|動詞・一段|N2|决定并明确设立目标、条件或规则。|目標・条件・規則などを決めて、はっきりさせる。|基準を定める;方針を定める;範囲を定める|自動処理を許可する範囲を、実装前に定めます。|在实现之前，规定允许自动处理的范围。|比日常的「決める」更正式，常用于规则和基准。|「決める」より改まった表現で、規則や基準についてよく使う。
2026-09-02|5|関与|関与する|かんよする|動詞・サ変|N1|参与某件事，并对过程或结果有一定联系。|ある物事に関わり、その過程の一部を担う。|判断に関与する;開発に関与する;関与の範囲|人が判断に関与する場面を、処理の流れに残します。|在处理流程中记录哪些环节有人参与判断。|只表示参与关系，责任大小需要另行说明。|関わっていることを示すが、責任の大きさまでは自動的に決まらない。
2026-09-02|5|需要|需要|じゅよう|名詞|N2|对产品、服务或资源的需求。|商品・サービス・資源などを必要とすること。|需要が増える;需要を見込む;需要に応える|需要が増えた場合の費用と処理能力を確認します。|确认需求增加时的费用和处理能力。|与已经发生的使用量不同，可包含未来需要。|実際の利用量とは異なり、将来必要になる分も含めて使える。
2026-09-03|1|盗み出す|盗み出す|ぬすみだす|動詞・五段|N2|未经许可把属于他人的信息或物品取走。|許可なく他者の物や情報を取り、外へ持ち出す。|情報を盗み出す;秘密を盗み出す;データを盗み出す|情報を盗み出されないように、読み取り権限も限定します。|为防止信息被窃取，也限制读取权限。|「出す」强调从原位置向外取走。|「出す」によって、元の場所から外へ持ち出す点が強調される。
2026-09-03|1|紛れ|紛れ込む|まぎれこむ|動詞・五段|N1|混入其他事物之中，不易被察觉。|他のものに混ざって入り、見分けにくくなる。|不正な指示が紛れ込む;資料に紛れ込む;異物が紛れ込む|正常な文章に不正な指示が紛れ込んでいないか確認します。|检查正常文章中是否混入不当指令。|强调混杂而不显眼，不只是单纯进入。|単に入るのではなく、他のものと混ざって目立たなくなること。
2026-09-03|1|大まか|大まかな|おおまかな|な形容詞|N2|抓住整体轮廓，不涉及很细的部分。|細部には立ち入らず、全体の形を捉えた。|大まかな流れ;大まかに分ける;大まかな見積もり|最初に大まかな流れを確認し、その後で危険な箇所を調べます。|先确认整体流程，再调查风险较高的位置。|与粗心不同，可用于有意识的分层说明。|不注意という意味ではなく、意図的に全体像から説明する場合にも使う。
