# date|top|surface|term|reading|partOfSpeech|level|meaningZh|meaningJa|collocations(;)|exampleJa|exampleZh|nuanceZh|nuanceJa
2026-08-25|3|起票|起票する|きひょうする|動詞・サ変|N1|创建用于记录、审批或跟踪事项的单据。|記録や処理のために、所定の票やチケットを作成する。|チケットを起票する;障害票を起票する;起票ルール|障害を調べた後で、確認済みの事実をチケットに起票します。|调查故障之后，把已确认事实登记到工单中。|IT现场常指创建Issue或工单，并非泛指写文章。|IT業務ではIssueや作業票の作成を指し、文章一般を書くこととは区別する。
2026-08-25|3|見送り|見送る|みおくる|動詞・五段|N2|暂不实施本来考虑进行的事项。|実施を考えていたことを、その時点では行わない。|実施を見送る;導入を見送る;採用を見送る|証拠が不足しているため、自動修復は見送ります。|由于证据不足，暂不执行自动修复。|技术判断中不一定是永远取消，也可能待条件齐备后再做。|業務では永久に取りやめるとは限らず、条件が整うまで保留する場合もある。
2026-08-25|3|根本|根本|こんぽん|名詞|N2|事物成立的基础，或问题最深层的原因。|物事の基礎となる部分や、問題の大もとの原因。|根本原因;根本から見直す;根本的な対策|一時的な復旧だけでなく、根本原因も調べます。|不仅进行临时恢复，也调查根本原因。|「根拠」是判断依据，「根本」是基础或根源。|判断を支える「根拠」と異なり、「根本」は基礎や大もとを指す。
2026-08-25|3|流儀|流儀|りゅうぎ|名詞|N1|个人、组织长期采用的做法或风格。|人や組織が用いている、独自のやり方。|チームの流儀;流儀に合わせる;独自の流儀|既存チームの流儀に合わせて、チケットの書式を整えます。|按照现有团队的做法整理工单格式。|指习惯性的方式，不一定是强制规定。|慣れたやり方を示す語で、必ずしも強制力のある規則ではない。
2026-08-25|3|道筋|道筋|みちすじ|名詞|N1|通往结果的步骤、过程或思路。|結果に至るまでの手順や考えの流れ。|解決への道筋;道筋を示す;道筋を立てる|原因の特定から修正までの道筋を、記録に残します。|记录从定位原因到修正的处理路径。|常用于抽象过程，不是网络传输的物理路径。|抽象的な進め方にも使い、物理的な通信経路とは別の意味になる。
2026-08-25|3|足る|足る|たる|動詞・五段|N1|足以达到某种评价或要求。|ある評価や要求を満たすだけの価値や程度がある。|信頼に足る;検討に足る;実用に足る|実用に足る情報が集まってから、対応方法を決めます。|收集到足以实际使用的信息后，再决定应对方法。|多用「～に足る」，是较正式的评价表达。|「～に足る」の形が多く、十分な価値があると述べる改まった表現。
2026-08-25|3|併記|併記する|へいきする|動詞・サ変|N1|把两个以上的信息并列写出。|二つ以上の情報を、並べて書き示す。|理由を併記する;原文を併記する;日時を併記する|結論だけでなく、確認に使ったログの場所も併記します。|不仅写出结论，也一并注明用于确认的日志位置。|不是合并成一个含糊字段，而是并列保留信息。|一つに混ぜるのではなく、それぞれの情報を並べて示すこと。
2026-08-25|5|定量|定量的な|ていりょうてきな|な形容詞|N1|通过数量、指标或数值来描述的。|数量や数値を使って表す。|定量的な評価;定量的に測る;定量的な効果|導入効果を定量的に示すため、作業時間を記録します。|为了用数值说明导入效果，记录作业时间。|与定性相对；有数字也仍需确认测量条件。|「定性的」と対照的だが、数値があるだけでなく測定条件も重要。
2026-08-25|5|前向き|前向きな|まえむきな|な形容詞|N2|积极考虑、愿意推动事情向前发展的。|積極的に考え、物事を進めようとする。|前向きに検討する;前向きな姿勢;前向きな意見|現場の意見を聞きながら、導入を前向きに検討します。|听取现场意见的同时，积极考虑导入。|「前向きに検討する」并不等于已经决定实施。|「前向きに検討する」は、実施を決定したという意味ではない。
2026-08-25|5|浮き彫り|浮き彫り|うきぼり|名詞|N1|原本不明显的事实或问题被清楚显露出来。|見えにくかった問題や特徴が、はっきり分かるようになること。|課題が浮き彫りになる;違いを浮き彫りにする;実態が浮き彫りになる|調査によって、部門ごとの支援の差が浮き彫りになりました。|调查清楚显示了各部门在支持方面的差异。|常用固定搭配「浮き彫りになる／にする」。|比喩では「浮き彫りになる」「浮き彫りにする」という形でよく使う。
